Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
B,Rent-A-Center Inc.,RCII,Standard & Poor's Ratings Services,6/3/2015,Technology,0.509429919,0.488195107,0.201746022,7.570020356,0.030534588,0.045079859,0.691736578,0.061264882,0.02947606,0.046787199,0.069398551,0.965333485,9.490680019,1.354403895,0.575264039,0.322655652,-3.383665568,-1.223689688,0.872771996,2.354403895,0.045079859,1.862561067,0.361646168,0.006052639,6.861056683
B,Rent-A-Center Inc.,RCII,Standard & Poor's Ratings Services,11/23/2016,Technology,0.843139409,0.825013985,0.476465417,8.595801167,-0.035499849,-0.038226246,0.653015336,-0.022473958,-0.065634435,-0.080764336,-0.397062654,1.848865163,9.364695918,5.049608769,0.834700054,0.071322634,0.827150268,5.50802884,1.795824627,6.049608769,-0.038226246,0.819045278,6.659042563,0.119373918,9.499464144
B,Rent-A-Center Inc.,RCII,Standard & Poor's Ratings Services,6/17/2016,Technology,0.676408692,0.652907,0.303905872,7.717681078,-0.26434319,-0.322283295,0.646076159,-0.307431019,-0.436147212,-0.590801528,-1.842000332,1.649927932,9.906417799,3.22334542,0.763220883,0.179780045,0.649135747,2.820320452,1.137851084,4.22334542,-0.322283295,-5.328086032,4.344731385,0.070304598,12.04204245
BBB,PPL Corporation,PPL,Egan-Jones Ratings Company,3/19/2014,Public Utilities,1.049063518,0.898615635,0.224348534,28.40598651,0.095278246,0.095193929,1.0,0.197217538,0.024427679,0.027305488,0.090646559,0.256382542,0.358448938,2.710813412,0.730517305,0.159433127,-0.507525376,-2.381018846,5.732508132,3.710813412,0.095193929,9.953065215,4.691428168,0.240893761,0.801987768
A,PPL Corporation,PPL,Egan-Jones Ratings Company,12/4/2014,Public Utilities,0.827488916,0.710869273,0.235254602,29.29776502,0.151056614,0.137664145,1.0,0.284546482,0.035547642,0.038217329,0.127458174,0.235326621,0.332369859,2.585559143,0.721103471,0.493367025,-0.229797238,-1.196626187,6.68396827,3.585559143,0.137664145,8.495850167,5.207313192,0.295938777,1.593657817
BB,PPL Corporation,PPL,Egan-Jones Ratings Company,6/12/2013,Public Utilities,0.900977778,0.772622222,0.160177778,22.13291551,0.124206414,0.125101742,1.0,0.253052255,0.034972728,0.040437791,0.145610687,0.281569418,0.409096963,3.163549618,0.759820324,0.354586858,-0.139652677,-0.665200698,6.205667648,4.163549618,0.125101742,7.891572642,4.763250591,0.224971512,0.770766773
BBB,PPL Corporation,PPL,Egan-Jones Ratings Company,10/6/2015,Public Utilities,0.682662539,0.574303406,0.215686275,32.03090364,0.088929456,0.209023341,1.0,0.36914852,0.017353248,0.045250529,0.068756931,0.195134984,0.252419196,2.96219377,0.747614565,0.290081098,-0.365200765,-1.425768945,2.318554106,3.96219377,0.209023341,11.05106781,3.904068891,0.340983179,1.062807882
CCC,SunPower Corporation,SPWR,Egan-Jones Ratings Company,9/20/2013,Technology,1.317995013,0.679177457,0.459216723,52.49547404,0.038127347,0.016585414,0.195864475,0.063380987,0.024519262,0.01857852,0.085645068,0.643088576,4.700532634,2.492970946,0.713710759,0.28629488,0.79034532,1.062539832,6.349605608,3.492970946,0.016585414,12.91856336,1.344399474,0.064784942,4.541152648
AA,General Dynamics Corporation,GD,Egan-Jones Ratings Company,5/5/2015,Capital Goods,1.265871573,0.947494728,0.319104065,47.91423571,0.082101647,0.123233502,0.502949566,0.126053416,0.071644746,0.175985929,0.214134754,0.872634705,9.267647942,1.988840984,0.665422147,0.296948974,0.860246781,9.567650779,26.78763216,2.988840984,0.123233502,10.07387145,11.12198382,0.120834954,7.455031599
A,General Dynamics Corporation,GD,Egan-Jones Ratings Company,10/28/2013,Capital Goods,1.466786944,1.18771527,0.434721994,51.4680633,0.075501313,0.115542315,0.510026267,0.118040874,0.066491763,0.155113099,0.162540514,0.880670278,9.141434846,1.444521068,0.590921914,0.310784586,0.858338699,7.601635521,28.74421894,2.444521068,0.115542315,8.774404589,8.856219027,0.099493882,6.804270463
A,General Dynamics Corporation,GD,Moody's Investors Service,11/1/2012,Capital Goods,1.354905336,1.072633391,0.283648881,48.69292038,-0.010535335,0.017167518,0.485037921,0.026433535,-0.009676761,0.023844154,-0.029148376,0.918505348,9.260358507,2.012203687,0.668017138,1.613678373,0.832526982,6.330905118,23.37652046,3.012203687,0.017167518,19.20197301,7.604444369,0.085266398,6.572701499
AA,General Dynamics Corporation,GD,Egan-Jones Ratings Company,8/4/2015,Capital Goods,1.170831659,0.850783447,0.223784652,39.96917601,0.094219708,0.130350504,0.495662398,0.132765579,0.092664937,0.209799509,0.276122183,0.983498453,9.079342181,1.979791395,0.664406038,0.277181863,0.772308924,6.006604152,22.22754759,2.979791395,0.130350504,9.355373393,7.777463097,0.079411484,8.08095723
A,General Dynamics Corporation,GD,Moody's Investors Service,8/9/2016,Capital Goods,1.202475479,0.873968551,0.181690799,42.03792301,0.094249354,0.134947214,0.507447453,0.137435014,0.089894135,0.211275342,0.269223761,0.95379046,9.043265071,1.994897959,0.666098807,0.27629402,0.821656051,5.927005287,24.99450292,2.994897959,0.134947214,11.99955622,7.213487055,0.070104934,6.084712372
A,General Dynamics Corporation,GD,Moody's Investors Service,6/15/2012,Capital Goods,1.378914311,1.1008524,0.237685061,49.72855525,0.077302078,0.113780335,0.472717814,0.117085412,0.072413497,0.156626506,0.190900846,0.936760026,9.950365408,1.63626058,0.620674827,0.313609467,0.858554663,7.634279563,21.46660552,2.63626058,0.113780335,5.991183339,8.89201339,0.099091104,5.95164076
BBB,Tenneco Inc.,TEN,Egan-Jones Ratings Company,2/4/2015,Capital Goods,1.348526959,0.748193441,0.156753752,46.12351544,0.026840855,0.047624703,1.0,0.047624703,0.056359102,0.181365898,0.45472837,2.099750623,6.912972085,7.068410463,0.87605985,0.326683292,0.038123167,0.214048067,4.643196527,8.068410463,0.047624703,6.518790495,5.614645445,0.040498812,2.471574344
BBB,Tenneco Inc.,TEN,Egan-Jones Ratings Company,7/31/2013,Capital Goods,1.245919478,0.715995647,0.149619151,47.71032145,0.022978403,0.043194375,1.0,0.043194375,0.047780679,0.172690763,0.422632794,2.079373368,6.77787234,7.845265589,0.88694517,0.354651163,0.514910537,4.282797448,4.547371808,8.845265589,0.043194375,7.591276754,8.317556434,0.063159216,4.955114054
A,Tenneco Inc.,TEN,Egan-Jones Ratings Company,10/29/2015,Capital Goods,1.288182832,0.774247492,0.159977703,48.99866001,0.030088927,0.055061518,0.166159094,0.055061518,0.062263675,0.208007363,0.570438799,2.069321906,6.604183427,8.161662818,0.890849508,0.329646018,0.446808511,3.870753107,4.809117497,9.161662818,0.055061518,4.89054685,8.663114097,0.062979656,4.974563953
BBB,Tenneco Inc.,TEN,Standard & Poor's Ratings Services,12/14/2016,Capital Goods,1.318803852,0.8205778,0.175874303,53.99232469,0.041400163,0.049308059,0.171647866,0.049308059,0.081914404,0.17867678,0.621291449,1.978601012,6.336772292,6.584642234,0.868154625,-0.224056604,0.335378323,2.931757883,6.203170643,7.584642234,0.049308059,7.448700912,8.741643931,0.056867078,4.745502998
A,El Paso Electric Company,EE,Egan-Jones Ratings Company,11/30/2015,Public Utilities,0.558228424,0.356668495,0.029411977,11740.53831,39.72744908,56.65033948,1.0,70.89767216,0.0253314,0.039506721,0.080585281,0.00063763,0.000901832,2.181240642,0.685657229,0.298725313,-0.141025901,-0.86373711,0.806803508,3.181240642,56.65033948,9.825208381,6.124670037,119.6270611,3.141151756
A,El Paso Electric Company,EE,Egan-Jones Ratings Company,6/13/2014,Public Utilities,1.300090167,0.871082445,0.186093861,26240.64906,97.4510451,145.4763476,1.0,182.2167217,0.031792478,0.04992438,0.093854527,0.000326241,0.000488064,1.952098517,0.661257917,0.330124473,0.040666734,0.250881263,1.357186863,2.952098517,145.4763476,8.035850359,6.169201164,272.249725,3.669682013
A,El Paso Electric Company,EE,Egan-Jones Ratings Company,12/18/2014,Public Utilities,1.108405853,0.790325069,0.231439526,6374.288344,22.43631902,32.5192638,1.0,37.09521472,0.029885258,0.045944031,0.092890656,0.001332004,0.002076345,2.108243401,0.678274874,0.310060672,-0.138645517,-0.839441854,1.670747556,3.108243401,32.5192638,9.161702649,6.054590692,59.71533742,3.182838376
A,Northrop Grumman Corporation,NOC,Egan-Jones Ratings Company,5/12/2014,Capital Goods,1.631642304,1.347377472,0.885640585,39.73987267,0.079153319,0.079153319,0.569238879,0.1266372,0.073992646,0.094913936,0.183804143,0.934801562,8.788667142,1.484086629,0.59743755,0.46670082,0.853403141,9.229094077,22.43031359,2.484086629,0.079153319,7.402487562,10.81445993,0.100685293,8.643612693
BBB,Northrop Grumman Corporation,NOC,Fitch Ratings,5/29/2013,Capital Goods,1.385733157,1.109643329,0.637714663,41.36608772,0.078436038,0.117574748,0.587001348,0.124117694,0.074520589,0.144725924,0.207904141,0.950081001,8.735019051,1.789888585,0.641562747,0.332883642,0.874621212,9.288012872,15.53499598,2.789888585,0.117574748,4.550858242,10.61946903,0.104687128,7.48204023
A,Northrop Grumman Corporation,NOC,Egan-Jones Ratings Company,5/11/2015,Capital Goods,1.389002037,1.131873727,0.655634759,42.7119563,0.086283832,0.122482172,0.56499437,0.13328329,0.077863917,0.142021277,0.285970974,0.902416077,8.017051153,2.672702142,0.727720909,0.295539666,0.783648284,9.731800766,18.50095785,3.672702142,0.122482172,9.523280481,12.41858238,0.108136286,7.993103448
A,Northrop Grumman Corporation,NOC,Egan-Jones Ratings Company,9/16/2015,Capital Goods,1.160711013,0.945574491,0.424958769,44.07740372,0.084587265,0.118592196,0.560783814,0.130748959,0.08137728,0.146865295,0.360376675,0.962051198,7.678198433,3.428467946,0.774188272,0.286738351,0.782146161,8.928194298,12.24392819,4.428467946,0.118592196,11.0802608,11.41499472,0.091898325,8.060062402
BBB,Northrop Grumman Corporation,NOC,Moody's Investors Service,11/28/2016,Capital Goods,1.217761989,1.037300178,0.451332149,49.13232414,0.089766607,0.119267178,0.55108536,0.130283989,0.085890529,0.146267014,0.418330481,0.956820489,6.830546265,3.870507701,0.794682595,0.247348614,0.672947032,10.58133035,14.20346562,4.870507701,0.119267178,12.49190792,15.72386808,0.114778848,7.07979408
BBB,Timken Company (The),TKR,Moody's Investors Service,8/31/2015,Capital Goods,2.387492579,1.175341381,0.256481298,57.76868711,-0.024649236,-0.066009818,0.276398705,-0.052710371,-0.025419165,-0.083157895,-0.053454134,1.031235414,3.692851633,1.102906757,0.524467741,0.641350211,0.718249733,3.18083829,1.64595384,2.102906757,-0.066009818,-131.7026071,4.428596549,0.130487762,13.014402
BBB,Timken Company (The),TKR,Moody's Investors Service,8/13/2014,Capital Goods,2.776133383,1.429186961,0.522292994,56.44317665,0.055523048,0.066315584,0.291918601,0.06774592,0.056906777,0.082671422,0.108361883,1.024921703,3.941319667,0.904199975,0.474845072,0.268137255,0.586970684,1.99408315,3.178139183,1.904199975,0.066315584,10.65073186,3.397244879,0.099798453,15.13690063
BBB,HP Inc.,HPQ,Egan-Jones Ratings Company,1/15/2014,Technology,1.106390457,0.626040728,0.26719536,51.60145328,0.045530642,0.023312971,0.504603822,0.063500686,0.048383739,0.043520904,0.187502292,1.062663235,9.796562854,2.875316293,0.741956546,0.533613445,0.724414197,4.347983454,6.526370217,3.875316293,0.023312971,2.933425311,6.002068252,0.103367825,3.968328697
A,HP Inc.,HPQ,Moody's Investors Service,6/15/2012,Technology,1.01147853,0.532988383,0.159450458,52.2752171,0.05559354,0.02388306,0.487861999,0.076050139,0.054618313,0.038431868,0.183145631,0.982457901,10.35185486,2.353190939,0.701776601,0.627838105,0.640873487,3.868194842,4.136103152,3.353190939,0.02388306,3.353376987,6.035816619,0.099328068,4.418101695
BBB,HP Inc.,HPQ,Egan-Jones Ratings Company,4/7/2015,Technology,1.146564536,0.675271522,0.346015777,45.29832936,0.044978197,0.058831446,0.493342545,0.064466058,0.048572757,0.110255419,0.187535072,1.079917834,9.828395062,2.860910553,0.740993741,0.23547354,0.687586151,4.505844846,8.34272051,3.860910553,0.058831446,3.279684,6.553134963,0.110655517,3.550839464
BBB,HP Inc.,HPQ,Moody's Investors Service,11/28/2012,Technology,1.085094073,0.611708739,0.242167745,49.75659912,-0.105103982,-0.0265211,0.505903271,-0.091868358,-0.116302589,-0.051399311,-0.563825994,1.106547882,10.06834532,3.847922981,0.793726096,-0.22462406,0.64941822,3.477710233,6.149442756,4.847922981,-0.0265211,-4.827507548,5.355116515,0.087830371,4.454531835
BBB,Kennametal Inc.,KMT,Egan-Jones Ratings Company,2/10/2015,Capital Goods,2.710226102,1.345771524,0.316174328,68.37856294,0.055817904,0.065359035,0.316158946,0.092849615,0.040941696,0.056102114,0.082086566,0.733486794,3.207828975,1.004962535,0.501237563,0.359212882,0.568269008,1.963662015,2.87025598,2.004962535,0.065359035,10.90526325,3.455514883,0.095824742,9.377822138
A,Kennametal Inc.,KMT,Egan-Jones Ratings Company,2/14/2014,Capital Goods,3.206790949,1.865607483,0.806932525,62.77292997,0.078499699,0.102962764,0.326335372,0.114465548,0.061576067,0.094093553,0.114076795,0.784411514,3.492158947,0.8526158,0.460222675,0.223897168,0.708481436,2.533443238,5.373859532,1.8526158,0.102962764,9.086086403,3.575878082,0.10973699,9.150884206
BBB,Kennametal Inc.,KMT,Moody's Investors Service,1/20/2016,Capital Goods,2.6070671,1.291193676,0.218529904,61.40882897,-0.141242334,-0.146424801,0.304470581,-0.135170624,-0.131213264,-0.163772797,-0.277822897,0.928993879,3.244807404,1.117338519,0.527708965,0.042965314,0.712782092,3.157192912,2.242733987,2.117338519,-0.146424801,-14.45664652,4.429394268,0.132758259,9.825980222
BBB,Orange,ORAN,Fitch Ratings,6/9/2015,Public Utilities,0.722608044,0.580314764,0.337646765,42.67663836,0.023450374,0.063328686,1.0,0.111446318,0.010463327,0.060696896,0.031293346,0.446190218,1.691901862,1.918298995,0.641407629,0.629703763,0.325266985,1.080831967,2.643753499,2.990764234,0.105235138,7.855371748,3.322907083,0.223146153,0.0
BBB,Orange,ORAN,Fitch Ratings,9/22/2015,Public Utilities,0.661795986,0.491445482,0.206649403,44.23252808,0.065911124,0.082040958,1.0,0.114226066,0.029005797,0.070167899,0.085805805,0.440074374,1.601560323,1.881871421,0.636147873,0.196607089,0.323921486,1.16501832,2.171479384,2.958229527,0.121731782,7.101464406,3.596607109,0.23677801,0.0
BBB,Orange,ORAN,Moody's Investors Service,11/1/2016,Public Utilities,0.811400802,0.627584079,0.24510182,44.50869608,0.069101896,0.092463398,1.0,0.093175789,0.029482974,0.074421081,0.090041932,0.4266594,1.571009571,1.970679556,0.64527151,0.252656748,0.049714286,0.164220016,4.268965382,3.054031561,0.127026629,6.313191133,3.303276184,0.214945465,0.0
CCC,"Kratos Defense & Security Solutions, Inc.",KTOS,Standard & Poor's Ratings Services,12/16/2016,Capital Goods,1.898727735,1.590330789,0.351653944,125.2145955,-0.090474054,-0.078211455,0.229699417,-0.027815164,-0.063778199,-0.069538625,-0.218885673,0.704933586,13.42771084,2.431982634,0.708623234,-0.154875717,1.0,-0.20228385,1.355628059,3.431982634,-0.078211455,129.5665152,-0.20228385,-0.018543443,9.774193548
B,"Kratos Defense & Security Solutions, Inc.",KTOS,Standard & Poor's Ratings Services,5/6/2014,Capital Goods,1.714342629,1.35059761,0.221912351,102.0586998,-0.039133179,-0.033557753,0.252472123,0.033452556,-0.030577018,-0.033036454,-0.125760649,0.781357883,11.20990566,3.112914131,0.75686339,0.0,1.0,0.397887324,1.288732394,4.112914131,-0.033557753,11.41105691,0.397887324,0.023774458,11.47980614
B,"Kratos Defense & Security Solutions, Inc.",KTOS,Standard & Poor's Ratings Services,4/17/2015,Capital Goods,1.658115878,1.318443167,0.153471915,104.3698157,-0.089861751,-0.083986175,0.251382488,0.022926267,-0.068493151,-0.079872905,-0.347748551,0.762205831,10.50847458,4.077128845,0.803038286,-0.069958848,1.0,0.133680556,0.866319444,5.077128845,-0.083986175,14.39862969,0.133680556,0.008870968,13.42561983
B,"Kratos Defense & Security Solutions, Inc.",KTOS,Standard & Poor's Ratings Services,3/30/2016,Capital Goods,1.858468677,1.457076566,0.165313225,114.8714047,0.0301324,-0.067873992,0.24623345,-0.006848273,0.021919628,-0.061020659,0.077891424,0.727443817,11.69217082,2.55350118,0.718587402,0.255605381,1.0,-0.505962521,0.756388416,3.55350118,-0.067873992,24.671375,-0.505962521,-0.0451986,10.25465839
BBB,Textron Inc.,TXT,Egan-Jones Ratings Company,12/27/2013,Capital Goods,1.855477855,0.713286713,0.403263403,29.52205882,0.041143424,0.037508262,0.163003966,0.041143424,0.038473424,0.04566945,0.113594891,0.935105068,5.464559819,1.952554745,0.66131026,0.387665198,0.451851852,1.310423596,4.163996291,2.952554745,0.037508262,12.38988076,2.900117795,0.066920026,9.151761518
BBB,Textron Inc.,TXT,Standard & Poor's Ratings Services,1/20/2016,Capital Goods,1.724299065,0.485431556,0.225948323,27.22114137,0.043233895,0.061464188,0.177042802,0.061464188,0.041081821,0.077778791,0.140449438,0.950222527,5.557869443,2.418773408,0.707497432,0.29073857,0.64486755,2.788027587,2.616236413,3.418773408,0.061464188,10.69263248,4.3234112,0.087044243,11.26331361
BBB,Textron Inc.,TXT,Standard & Poor's Ratings Services,4/29/2013,Capital Goods,1.534453303,0.628416856,0.402334852,24.72705729,0.048132712,0.052627278,0.181253575,0.048132712,0.045192972,0.067639954,0.196924106,0.938924269,5.694276408,3.35740555,0.77050564,0.403726708,0.482200647,1.595391567,4.918231721,4.35740555,0.052627278,9.180678765,3.308563719,0.075753861,9.812928501
A,National Fuel Gas Company,NFG,Moody's Investors Service,5/21/2014,Public Utilities,1.484844674,1.197560322,0.214640055,3.886907225,0.142111917,0.185721524,1.0,0.28304103,0.041811916,0.057433552,0.118466107,0.294218222,0.3551336,1.833309716,0.647055882,0.508430281,0.047539035,0.420396079,4.099493364,2.833309716,0.185721524,8.994414521,8.843176577,0.403690304,0.0
BBB,National Fuel Gas Company,NFG,Moody's Investors Service,2/18/2016,Public Utilities,1.149865513,0.945716591,0.254619626,4.300206768,-0.215471747,-0.396705005,1.0,-0.347009194,-0.056612822,-0.111662901,-0.187330654,0.262738955,0.330260255,2.308979284,0.697792003,0.456846412,-0.192833712,-1.950508104,4.753959861,3.308979284,-0.396705005,-23.29362764,10.11497462,0.484737179,0.0
BBB,National Fuel Gas Company,NFG,Moody's Investors Service,6/15/2012,Public Utilities,0.728904426,0.603547363,0.152147676,3.546498227,0.145264166,0.143738455,1.0,0.248005163,0.048895859,0.053759742,0.136584412,0.336599592,0.444652251,1.793373804,0.64200996,0.642896812,-0.236718314,-1.943015377,3.657099948,2.793373804,0.143738455,9.200429962,8.208132885,0.380745451,0.0
A,National Fuel Gas Company,NFG,Egan-Jones Ratings Company,12/15/2014,Public Utilities,0.769161149,0.600850837,0.075189165,4.432861305,0.141694994,0.231428421,1.0,0.269593546,0.04442595,0.078256578,0.12420256,0.313532248,0.367934445,1.795720964,0.642310512,0.387737282,-0.005527881,-0.059895159,3.206243718,2.795720964,0.231428421,7.77349264,10.8351021,0.430362111,0.0
